Origin,Destination,Company,DepartureTime,ArrivalTime,DurationTime,FlightPrice,
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,177",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,177",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,177",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"6,543",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"6,858",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"8,538",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,102",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,102",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,102",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,471",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,011",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,011",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,011",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"5,103",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,258",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,085",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,085",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,085",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"6,123",
BLR,BOM,IndiGo ,21:15,23:15,2h,"5,913",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"4,700",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,085",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,085",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,085",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"5,179",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"5,438",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"5,178",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"5,438",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"5,546",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"10,743",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,011",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,011",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,011",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"5,103",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"6,048",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,056",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,056",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,056",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"5,103",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"5,103",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,048",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"7,518",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,131",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,131",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"5,546",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,131",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,IndiGo ,21:15,23:15,2h,"5,283",
BLR,BOM,SpiceJet ,5:00,6:20,1h 20m,"5,177",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"4,700",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,131",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,131",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,131",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"5,438",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"5,179",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"5,178",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"5,438",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"6,123",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"9,168",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,056",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,056",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,056",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,103",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"5,103",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,102",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,102",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,102",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"5,471",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"7,938",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,177",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,177",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,177",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,546",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,283",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"6,333",
BLR,BOM,IndiGo ,21:15,23:15,2h,"5,703",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,177",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,177",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,177",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"5,103",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"6,783",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"5,103",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"5,838",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"6,783",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,039",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,039",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,039",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,IndiGo ,21:15,23:15,2h,"6,858",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"8,013",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"4,700",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,039",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,039",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,039",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"5,438",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"5,179",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"5,178",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"6,048",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"9,168",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"10,743",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"4,965",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"4,965",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"4,965",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,103",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"5,103",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,473",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,011",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,011",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,011",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"5,103",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,048",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"8,463",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,085",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,085",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,283",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,085",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,494",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,IndiGo ,21:15,23:15,2h,"5,703",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"6,858",
BLR,BOM,SpiceJet ,5:55,7:15,1h 20m,"5,177",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"4,700",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"5,549",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,011",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,011",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,011",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"7,518",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"8,463",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"9,093",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"2,132",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"2,122",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"2,268",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"2,122",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"2,124",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"2,124",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"2,335",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"2,268",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"2,268",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"2,124",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"3,490",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"3,690",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"2,199",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"2,288",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"2,288",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"2,085",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"2,201",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"2,288",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"2,208",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"2,201",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"2,288",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"2,199",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"2,309",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"2,199",
BLR,BOM,IndiGo ,21:15,23:15,2h,"2,201",
BLR,BOM,IndiGo ,19:35,21:35,2h,"2,201",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"2,288",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"2,085",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"2,288",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"2,208",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"2,201",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"2,288",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"2,414",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"2,729",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"2,132",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"2,122",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"2,268",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"2,268",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"2,268",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"2,124",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"2,124",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"2,122",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"2,268",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"3,070",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"3,690",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"2,132",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"2,124",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"2,124",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"2,124",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"2,268",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"2,124",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"2,124",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"2,124",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"2,230",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"2,124",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"2,268",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"2,268",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"2,124",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"2,199",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"2,288",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"2,288",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"2,201",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"2,085",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"2,288",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"2,208",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"2,199",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"2,288",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"2,414",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"2,309",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"2,199",
BLR,BOM,IndiGo ,19:35,21:35,2h,"2,201",
BLR,BOM,IndiGo ,21:15,23:15,2h,"2,201",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"2,288",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"2,199",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"2,085",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"2,199",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"2,199",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"2,288",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"2,208",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"2,201",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"2,201",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"2,288",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"2,309",
BLR,BOM,SpiceJet ,5:55,7:15,1h 20m,"5,177",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"2,132",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"2,124",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"2,268",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"2,268",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"2,268",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"2,124",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"2,124",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"2,268",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"2,132",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"2,124",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"2,124",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"2,124",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"2,124",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"2,268",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"2,124",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"2,124",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"2,124",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"2,268",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"2,268",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"2,124",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"2,199",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"2,288",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"2,288",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"2,288",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"2,208",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"2,201",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"2,288",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"2,199",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"2,414",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"2,199",
BLR,BOM,IndiGo ,19:35,21:35,2h,"2,201",
BLR,BOM,IndiGo ,21:15,23:15,2h,"2,201",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"2,288",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"2,085",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"2,199",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"2,199",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"2,199",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"2,288",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"2,208",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"2,201",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"2,288",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"2,309",
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"2,309",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"2,132",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"2,124",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"2,268",
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"2,268",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"2,268",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"2,124",
BOM,BLR,IndiGo ,18:50,20:35,1h 45m,"2,124",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"2,124",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"2,124",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"2,124",
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"2,268",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"2,010",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"2,010",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"2,132",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"2,124",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"2,124",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"2,124",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"2,124",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"2,268",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"2,124",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"2,124",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"2,124",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"2,268",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"2,268",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"2,124",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"2,230",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"2,201",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"2,288",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"2,288",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"2,201",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"2,085",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"2,288",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"2,309",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"2,201",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"2,201",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"2,288",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"2,201",
BLR,BOM,IndiGo ,19:35,21:35,2h,"2,201",
BLR,BOM,IndiGo ,21:15,23:15,2h,"2,201",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"2,288",
BLR,BOM,Go First ,5:45,7:20,1h 35m,"2,201",
BLR,BOM,AirAsia India ,5:35,7:15,1h 40m,"2,085",
BLR,BOM,Go First ,8:10,9:50,1h 40m,"2,201",
BLR,BOM,Go First ,10:00,11:40,1h 40m,"2,201",
BLR,BOM,Vistara ,8:30,10:15,1h 45m,"2,288",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"2,208",
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"2,201",
